id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip,user_authentication,会员类型,会员等级
4321605570509998,H943H28FM,5128098014,财经龙哥,发布了头条文章：《突发消息：俄罗斯局势并不稳定，一旦普京卸任俄罗斯将走向四方！》Ａ股指数sh000002上证指数sh000001创业板指sz399006#a股##股市行情#股市超话#中国股市##特朗普##特朗普制裁俄罗斯分析##美国总统特朗普##特朗普马克龙##特朗普问男孩还信圣诞老人吗##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战分析#O突发消息：俄罗斯局势并不稳定，一旦普京卸任俄罗斯将走向四方！,http://t.cn/EbZqnxO,,,"a股,股市行情,中国股市,特朗普,特朗普制裁俄罗斯分析,美国总统特朗普,特朗普马克龙,特朗普问男孩还信圣诞老人吗,反击贸易战,聚焦中美贸易战,中美贸易战分析",1,1,4,2018-12-26 22:28,微博 weibo.com,,,,,黄V,非会员,0
4321595457709410,H93Nnwlzk,5128098014,财经龙哥,"发布了头条文章：《最新重磅：日本打响反美第一枪,特朗普心如刀绞！》Ａ股指数sh000002上证指数sh000001创业板指sz399006#a股##股市行情#股市超话#中国股市##特朗普##特朗普制裁俄罗斯分析##美国总统特朗普##特朗普马克龙##特朗普问男孩还信圣诞老人吗##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战分析#O最新重磅：日本打响反美第一枪,特朗普心如刀绞！",http://t.cn/EbzDtKm,,,"a股,股市行情,中国股市,特朗普,特朗普制裁俄罗斯分析,美国总统特朗普,特朗普马克龙,特朗普问男孩还信圣诞老人吗,反击贸易战,聚焦中美贸易战,中美贸易战分析",1,0,5,2018-12-26 21:48,微博 weibo.com,,,,,黄V,非会员,0
4321588314150406,H93BRhpI2,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普口出狂言，143万兵力出战俄罗斯！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##猫艾滋#贸易战的输家与赢家超话#中美贸易战分析##中美贸易战看法#打赢贸易战超话#特朗普会普京##美国白宫总统特朗普鸡和伊万卡##特朗普问男孩还信圣诞老人吗##特朗普问男孩还信圣诞老人吗##美国总统特朗普##特朗普首次就孟晚舟事件表态##宇宙网红特朗普##搜白痴出现特朗普照片##特朗普孤苦伶仃##O网页链接#O突发消息：特朗普口出狂言，143万兵力出战俄罗斯！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,猫艾滋,中美贸易战分析,中美贸易战看法,特朗普会普京,美国白宫总统特朗普鸡和伊万卡,特朗普问男孩还信圣诞老人吗,美国总统特朗普,特朗普首次就孟晚舟事件表态,宇宙网红特朗普,搜白痴出现特朗普照片,特朗普孤苦伶仃",0,0,1,2018-12-26 21:20,微博 weibo.com,,,,,普通用户,非会员,0
4321580869763142,H93pQEXQ2,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普的梦魇，ISIS宣布震颤全球的决定！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战看法##特朗普与贸易战##特朗普会普京##美国白宫总统特朗普鸡和伊万卡##特朗普问男孩还信圣诞老人吗##美国总统特朗普##特朗普首次就孟晚舟事件表态##搜白痴出现特朗普照片##特朗普孤苦伶仃##O网页链接#O突发消息：特朗普的梦魇，ISIS宣布震颤全球的决定！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战看法,特朗普与贸易战,特朗普会普京,美国白宫总统特朗普鸡和伊万卡,特朗普问男孩还信圣诞老人吗,美国总统特朗普,特朗普首次就孟晚舟事件表态,搜白痴出现特朗普照片,特朗普孤苦伶仃",1,4,4,2018-12-26 20:50,微博 weibo.com,,,,,普通用户,非会员,0
4321564696177130,H92ZLpUX8,5808591121,用户5808591121,发布了头条文章：《突发消息：加拿大熬不了，特鲁多立场巨变想反悔！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战分析##特朗普与贸易战##中美贸易战看法##特朗普会普京##美国白宫总统特朗普鸡和伊万卡##特朗普问男孩还信圣诞老人吗##特朗普首次就孟晚舟事件表态##搜白痴出现特朗普照片##O网页链接#O突发消息：加拿大熬不了，特鲁多立场巨变想反悔！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,特朗普与贸易战,中美贸易战看法,特朗普会普京,美国白宫总统特朗普鸡和伊万卡,特朗普问男孩还信圣诞老人吗,特朗普首次就孟晚舟事件表态,搜白痴出现特朗普照片",0,0,11,2018-12-26 19:46,微博 weibo.com,,,,,普通用户,非会员,0
4321555763187409,H92LmdnbP,5808591121,用户5808591121,发布了头条文章：《突发消息：美刚宣布撤军，就被曝光特朗普一重大秘密！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战看法##特朗普与贸易战##特朗普会普京##美国白宫总统特朗普鸡和伊万卡##特朗普孤苦伶仃##特朗普首次就孟晚舟事件表态##宇宙网红特朗普##搜白痴出现特朗普照片##O网页链接#O突发消息：美刚宣布撤军，就被曝光特朗普一重大秘密！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战看法,特朗普与贸易战,特朗普会普京,美国白宫总统特朗普鸡和伊万卡,特朗普孤苦伶仃,特朗普首次就孟晚舟事件表态,宇宙网红特朗普,搜白痴出现特朗普照片",0,0,1,2018-12-26 19:10,微博 weibo.com,,,,,普通用户,非会员,0
4321525865441559,H91Z8mPB5,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普撤军引发连锁反应，盟友也都急眼了！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战分析##中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##特朗普首次就孟晚舟事件表态##特朗普孤苦伶仃##telangpO突发消息：特朗普撤军引发连锁反应，盟友也都急眼了！,http://t.cn/Eb7zlxi,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,特朗普首次就孟晚舟事件表态,特朗普孤苦伶仃",0,0,1,2018-12-26 17:11,微博 weibo.com,,,,,普通用户,非会员,0
4321518748083327,H91NExUQf,5808591121,用户5808591121,发布了头条文章：《突发消息：库尔德宣布一重要决定，特朗普搬起石头砸自己的脚？》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##美国白宫总统特朗普鸡和伊万卡##特朗普首次就孟晚舟事件表态##特朗普下令成立太空司令部##O网页链接#O突发消息：库尔德宣布一重要决定，特朗普搬起石头砸自己的脚？,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,美国白宫总统特朗普鸡和伊万卡,特朗普首次就孟晚舟事件表态,特朗普下令成立太空司令部",0,1,0,2018-12-26 16:43,微博 weibo.com,,,,,普通用户,非会员,0
4321516138794842,H91JrATWi,6610054521,利刃维权,发布了头条文章：《富盈投资“代理商”诱惑股民转做现货，期货，被骗后怎么维权？》成功追回资金的平台有：恒兴国际、金盛金业、亿高金业、世纪金业、鸿丰金业、上证指数、金荣中国、万銮国际、博思金融、实德金银、长升金融（骏天）、远东贵金属、嘉邦、中融金业、永丰金融、英伦金业、恒利金业、高晟金业、科维国际、SL三立集团、万鸾国际、金盛金融、DGL、国泰金融、宝嘉国际、华荣金业、星河金业、亚马金融、嘉晟环球、兴誉环球、速达国际、黑石资本、嘉晟环球、富豪资本、BAVIYAFX、博盛金融、效业国际、久久外汇、期货在线、期权工厂#个税改革##美国税改##川普税改##特朗普税改##现货-黄金操作建议##超级话题##投资##黄金白银td理财##黄金白银理财##上海黄金TD##黄金TD##白银TD亏了##外盘黄金##外汇黄金外盘交易##MT4平台##mt4指标哪款准确率最高##欧洲央行会议##美联储议息会议##美联储加息##股市大家谈##股市##股市收评##股市分析##股市~大跌##股市求胜##秒懂股市##大盘~股市~股票~证券~中线~短线##现货-行情分析##现货黄金-伦敦金##非农数据##大非农布局##美国政府停摆##国际原油投资##原油-沥青##原油、白银、黄金##原油、沥青、天然气、白银投资##原油-金银铜趋势领导者##原油.白银投资##原油-必胜策略##原油-白银-理财##原油-沥青走势##现货原油投资##原油投资与分析##现货原油策略##现货-行情分析##现货原油、沥青指导##反击贸易战##世界贸易战##中国不怕贸易战##回击贸易战##打贸易战##特朗普择优筛选移民##特朗普·唐纳德##世界杯#外汇黄金外盘交易##外汇维权##外汇亏损维权##21cn聚投诉##香港金银业贸易场##分析师##股票##效业国际##香港金银业贸易场##香港#O富盈投资“代理商”诱惑股民转做现货，期货，被骗后怎么维权？,http://t.cn/EbhBlYq,,,"个税改革,美国税改,川普税改,特朗普税改,现货-黄金操作建议,超级话题,投资,黄金白银td理财,黄金白银理财,上海黄金TD,黄金T D,白银TD亏了,外盘黄金,外汇黄金外盘交易,MT4平台,mt4指标哪款准确率最高,欧洲央行会议,美联储议息会议,美联储加息,股市大家谈,股市,股市收评,股市分析,股市~大跌,股市求胜,秒懂股市,大盘~股市~股票~证券~中线~短线,现货-行情分析,现货黄金-伦敦金,非农数据,大非农布局,美国政府停摆,国际原油投资,原油-沥青,原油、白银、黄金,原油、沥青、天然气、白银投资,原油-金银铜趋势领导者,原油.白银投资,原油-必胜策略,原油-白银-理财,原油-沥青走势,现货原油投资,原油投资与分析,现货原油策略,现货原油、沥青指导,反击贸易战,世界贸易战,中国不怕贸易战,回击贸易战,打贸易战,特朗普择优筛选移民,特朗普·唐纳德",0,1,0,2018-12-26 16:33,微博 weibo.com,,,,,普通用户,非会员,0
4321500658576486,H91ktzZ8q,5808591121,用户5808591121,发布了头条文章：《突发消息：俄罗斯要送特朗普个大礼包，绝对不让美国好过！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##美国白宫总统特朗普鸡和伊万卡##搜白痴出现特朗普照片##搜白痴出现特朗普照片##O网页链接#O突发消息：俄罗斯要送特朗普个大礼包，绝对不让美国好过！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,美国白宫总统特朗普鸡和伊万卡,搜白痴出现特朗普照片",0,0,0,2018-12-26 15:31,微博 weibo.com,,,,,普通用户,非会员,0
4321493359459879,H918HDGWH,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普撑不住了，库尔德独立被紧急叫停！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战分析##中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##美国白宫总统特朗普鸡和伊万卡##特朗普首次就孟晚舟事件表态##宇宙网红特朗普##特朗普下令成立太空司令部##O网页链接#O突发消息：特朗普撑不住了，库尔德独立被紧急叫停！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,美国白宫总统特朗普鸡和伊万卡,特朗普首次就孟晚舟事件表态,宇宙网红特朗普,特朗普下令成立太空司令部",0,0,1,2018-12-26 15:02,微博 weibo.com,,,,,普通用户,非会员,0
4321482613867958,H90Rngeeq,5808591121,用户5808591121,发布了头条文章：《突发消息：考验特朗普的时候到了，美国最严重矛盾爆发！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##特朗普下令成立太空司令部##搜白痴出现特朗普照片##特朗普首次就孟晚舟事件表态##O网页链接#O突发消息：考验特朗普的时候到了，美国最严重矛盾爆发！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,特朗普下令成立太空司令部,搜白痴出现特朗普照片,特朗普首次就孟晚舟事件表态",0,0,1,2018-12-26 14:20,微博 weibo.com,,,,,普通用户,非会员,0
4321472933825073,H90BLg34J,5808591121,用户5808591121,发布了头条文章：《突发消息：直接向世界摊牌，背后还有特朗普在力保！》上证指数sh000001#牛股#Ａ股指数sh000002#中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话贸易战的输家与赢家超话#中美贸易战看法##特朗普与贸易战##特朗普会普京##特朗普问男孩还信圣诞老人吗##美国白宫总统特朗普鸡和伊万卡##搜白痴出现特朗普照片##特朗普下令成立太空司令部##O网页链接#O突发消息：直接向世界摊牌，背后还有特朗普在力保！,,,,"牛股,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战看法,特朗普与贸易战,特朗普会普京,特朗普问男孩还信圣诞老人吗,美国白宫总统特朗普鸡和伊万卡,搜白痴出现特朗普照片,特朗普下令成立太空司令部",0,0,0,2018-12-26 13:41,微博 weibo.com,,,,,普通用户,非会员,0
4321465446222668,H90pGq6NC,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普好尴尬，又一盟友跟美国划清界限！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#贸易战的输家与赢家超话#中美贸易战分析##中美贸易战看法##中美贸易战谁输谁赢##特朗普会普京##特朗普问男孩还信圣诞老人吗##特朗普首次就孟晚舟事件表态##宇宙网红特朗普##特朗普下令成立太空司令部##O网页链接#O突发消息：特朗普好尴尬，又一盟友跟美国划清界限！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,中美贸易战谁输谁赢,特朗普会普京,特朗普问男孩还信圣诞老人吗,特朗普首次就孟晚舟事件表态,宇宙网红特朗普,特朗普下令成立太空司令部",0,0,1,2018-12-26 13:11,微博 weibo.com,,,,,普通用户,非会员,0
4321442210123680,H8ZOd0waQ,2743570587,佳学基因解码基因检测,家族性痉挛性截瘫(hereditaryspasticparaplegia，HSP)又称遗传性性痉挛性截瘫，是一种由基因突变引起的神经系统退行性变性疾病。多见于儿童期或青春期，但也可见于其他年龄段，发病率为2～10／10万人口。目前可通过致病基因鉴定基因解码，有效阻断该病在家族中的遗传。O网页链接#北京·佳学基因解码基因检测基因矫正[地点]##戴佩妮表情包##bazaarv情书##高校捞两千多斤鱼##范丞丞蔡徐坤##身份证新规##反击贸易战##南方有乔木#佳学基因帮助找到致病基因，防止后代遗传！,,,,"戴佩妮表情包,bazaarv情书,高校捞两千多斤鱼,范丞丞 蔡徐坤,身份证新规,反击贸易战,南方有乔木",0,0,0,2018-12-26 11:39,专业版微博,,,,,蓝V,会员,8
4321440205022572,H8ZKYl4Be,6381701861,Aurora曙光再现,为人民服务有谁知道人民的苦？你就是喊破大天了贪官也不会想着老百姓民不聊生钱旺集团冤假错案何时昭雪财经超话高晓松超话#O网页链接#央视新闻微直播超话#南京爆料#警长说事超话中华新闻热点暴料中心超话#反击贸易战##舆情在线播报##关注社会热点事件##人民直播#,,,,"南京爆料,反击贸易战,舆情在线播报,关注社会热点事件,人民直播",0,0,0,2018-12-26 11:31,HUAWEI Mate 8,,,,,普通用户,非会员,0
4321439060738228,H8ZJ8362U,5808591121,用户5808591121,发布了头条文章：《突发消息：特朗普任命代理防长，要提前轰走马蒂斯？》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战谁输谁赢##特朗普会普京##特朗普问男孩还信圣诞老人吗##特朗普首次就孟晚舟事件表态##特朗普首次就孟晚舟事件表态##搜白痴出现特朗普照片##特朗普下令成立太空司令部##O网页链接#O突发消息：特朗普任命代理防长，要提前轰走马蒂斯？,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战谁输谁赢,特朗普会普京,特朗普问男孩还信圣诞老人吗,特朗普首次就孟晚舟事件表态,搜白痴出现特朗普照片,特朗普下令成立太空司令部",0,1,0,2018-12-26 11:27,微博 weibo.com,,,,,普通用户,非会员,0
4321431623698362,H8Zx8fw70,5808591121,用户5808591121,发布了头条文章：《突发消息：连强大的美国都扛不住了？特朗普连续放大招！》上证指数sh000001#牛股#Ａ股指数sh000002#每日涨停板复盘##中国股市##涨停板##龙虎榜##反击贸易战##聚焦中美贸易战#打赢贸易战超话#中美贸易战分析##中美贸易战看法##中美贸易战谁输谁赢##特朗普会普京##特朗普问男孩还信圣诞老人吗##特朗普首次就孟晚舟事件表态##宇宙网红特朗普##宇宙网红特朗普##特朗普下令成立太空司令部##特朗普内阁大逃亡##O网页链接#O突发消息：连强大的美国都扛不住了？特朗普连续放大招！,,,,"牛股,每日涨停板复盘,中国股市,涨停板,龙虎榜,反击贸易战,聚焦中美贸易战,中美贸易战分析,中美贸易战看法,中美贸易战谁输谁赢,特朗普会普京,特朗普问男孩还信圣诞老人吗,特朗普首次就孟晚舟事件表态,宇宙网红特朗普,特朗普下令成立太空司令部,特朗普内阁大逃亡",0,0,0,2018-12-26 10:57,微博 weibo.com,,,,,普通用户,非会员,0
